source_id,target_id,relationship_type,claim_id
CLA_000506,ADD_000508,lives_at,CLM_000065
CLA_000506,PHO_000509,uses_phone,CLM_000065
CLM_000065,VEH_000507,involves_vehicle,CLM_000065
CLM_000065,REP_000510,used_repair_shop,CLM_000065
CLM_000065,BRO_000511,policy_sold_by,CLM_000065
CLM_000065,ADJ_000512,handled_by,CLM_000065
CLM_000065,MED_000513,visited_clinic,CLM_000065
CLM_000065,TOW_000514,used_tow_company,CLM_000065
CLM_000065,WIT_000515,witnessed_by,CLM_000065
CLA_000516,CLM_000066,filed_claim,CLM_000066
CLA_000516,ADD_000518,lives_at,CLM_000066
CLA_000516,PHO_000519,uses_phone,CLM_000066
CLM_000066,VEH_000517,involves_vehicle,CLM_000066
CLM_000066,REP_000520,used_repair_shop,CLM_000066
CLM_000066,BRO_000521,policy_sold_by,CLM_000066
CLM_000066,ADJ_000522,handled_by,CLM_000066
CLM_000066,WIT_000523,witnessed_by,CLM_000066
CLA_000524,CLM_000067,filed_claim,CLM_000067
CLA_000524,ADD_000526,lives_at,CLM_000067
CLA_000524,PHO_000527,uses_phone,CLM_000067
CLM_000067,VEH_000525,involves_vehicle,CLM_000067
CLM_000067,REP_000528,used_repair_shop,CLM_000067
CLM_000067,BRO_000529,policy_sold_by,CLM_000067
CLM_000067,ADJ_000530,handled_by,CLM_000067
CLM_000067,MED_000531,visited_clinic,CLM_000067
CLM_000067,WIT_000532,witnessed_by,CLM_000067
CLA_000533,CLM_000068,filed_claim,CLM_000068
CLA_000533,ADD_000535,lives_at,CLM_000068
CLA_000533,PHO_000536,uses_phone,CLM_000068
CLM_000068,VEH_000534,involves_vehicle,CLM_000068
CLM_000068,REP_000537,used_repair_shop,CLM_000068
CLM_000068,BRO_000538,policy_sold_by,CLM_000068
CLM_000068,ADJ_000539,handled_by,CLM_000068
CLM_000068,WIT_000540,witnessed_by,CLM_000068
CLA_000541,CLM_000069,filed_claim,CLM_000069
CLA_000541,ADD_000543,lives_at,CLM_000069
CLA_000541,PHO_000544,uses_phone,CLM_000069
CLM_000069,VEH_000542,involves_vehicle,CLM_000069
CLM_000069,REP_000545,used_repair_shop,CLM_000069
CLM_000069,BRO_000546,policy_sold_by,CLM_000069
CLM_000069,ADJ_000547,handled_by,CLM_000069
CLM_000069,MED_000548,visited_clinic,CLM_000069
CLM_000069,LAW_000549,retained_lawyer,CLM_000069
CLM_000069,TOW_000550,used_tow_company,CLM_000069
CLA_000551,CLM_000070,filed_claim,CLM_000070
CLA_000551,ADD_000553,lives_at,CLM_000070
CLA_000551,PHO_000554,uses_phone,CLM_000070
CLM_000070,VEH_000552,involves_vehicle,CLM_000070
CLM_000070,REP_000555,used_repair_shop,CLM_000070
CLM_000070,BRO_000556,policy_sold_by,CLM_000070
CLM_000070,ADJ_000557,handled_by,CLM_000070
CLM_000070,TOW_000558,used_tow_company,CLM_000070
CLA_000559,CLM_000071,filed_claim,CLM_000071
CLA_000559,ADD_000561,lives_at,CLM_000071
CLA_000559,PHO_000562,uses_phone,CLM_000071
CLM_000071,VEH_000560,involves_vehicle,CLM_000071
CLM_000071,REP_000563,used_repair_shop,CLM_000071
CLM_000071,BRO_000564,policy_sold_by,CLM_000071
CLM_000071,ADJ_000565,handled_by,CLM_000071
CLA_000566,CLM_000072,filed_claim,CLM_000072
CLA_000566,ADD_000568,lives_at,CLM_000072
CLA_000566,PHO_000569,uses_phone,CLM_000072
CLM_000072,VEH_000567,involves_vehicle,CLM_000072
CLM_000072,REP_000570,used_repair_shop,CLM_000072
CLM_000072,BRO_000571,policy_sold_by,CLM_000072
CLM_000072,ADJ_000572,handled_by,CLM_000072
CLM_000072,TOW_000573,used_tow_company,CLM_000072
CLM_000072,WIT_000574,witnessed_by,CLM_000072
CLA_000575,CLM_000073,filed_claim,CLM_000073
CLA_000575,ADD_000577,lives_at,CLM_000073
CLA_000575,PHO_000578,uses_phone,CLM_000073
CLM_000073,VEH_000576,involves_vehicle,CLM_000073
CLM_000073,REP_000579,used_repair_shop,CLM_000073
CLM_000073,BRO_000580,policy_sold_by,CLM_000073
CLM_000073,ADJ_000581,handled_by,CLM_000073
CLM_000073,TOW_000582,used_tow_company,CLM_000073
CLA_000583,CLM_000074,filed_claim,CLM_000074
CLA_000583,ADD_000585,lives_at,CLM_000074
CLA_000583,PHO_000586,uses_phone,CLM_000074
CLM_000074,VEH_000584,involves_vehicle,CLM_000074
CLM_000074,REP_000587,used_repair_shop,CLM_000074
CLM_000074,BRO_000588,policy_sold_by,CLM_000074
CLM_000074,ADJ_000589,handled_by,CLM_000074
CLM_000074,WIT_000590,witnessed_by,CLM_000074
CLA_000591,CLM_000075,filed_claim,CLM_000075
CLA_000591,ADD_000593,lives_at,CLM_000075
CLA_000591,PHO_000594,uses_phone,CLM_000075
CLM_000075,VEH_000592,involves_vehicle,CLM_000075
CLM_000075,REP_000595,used_repair_shop,CLM_000075
CLM_000075,BRO_000596,policy_sold_by,CLM_000075
CLM_000075,ADJ_000597,handled_by,CLM_000075
CLM_000075,TOW_000598,used_tow_company,CLM_000075
CLA_000599,CLM_000076,filed_claim,CLM_000076
CLA_000599,ADD_000601,lives_at,CLM_000076
CLA_000599,PHO_000602,uses_phone,CLM_000076
CLM_000076,VEH_000600,involves_vehicle,CLM_000076
CLM_000076,REP_000603,used_repair_shop,CLM_000076
CLM_000076,BRO_000604,policy_sold_by,CLM_000076
CLM_000076,ADJ_000605,handled_by,CLM_000076
CLA_000606,CLM_000077,filed_claim,CLM_000077
CLA_000606,ADD_000608,lives_at,CLM_000077
CLA_000606,PHO_000609,uses_phone,CLM_000077
CLM_000077,VEH_000607,involves_vehicle,CLM_000077
CLM_000077,REP_000610,used_repair_shop,CLM_000077
CLM_000077,BRO_000611,policy_sold_by,CLM_000077
CLM_000077,ADJ_000612,handled_by,CLM_000077
CLM_000077,MED_000613,visited_clinic,CLM_000077
CLM_000077,WIT_000614,witnessed_by,CLM_000077
CLA_000615,CLM_000078,filed_claim,CLM_000078
CLA_000615,ADD_000617,lives_at,CLM_000078
CLA_000615,PHO_000618,uses_phone,CLM_000078
CLM_000078,VEH_000616,involves_vehicle,CLM_000078
CLM_000078,REP_000619,used_repair_shop,CLM_000078
CLM_000078,BRO_000620,policy_sold_by,CLM_000078
CLM_000078,ADJ_000621,handled_by,CLM_000078
CLA_000622,CLM_000079,filed_claim,CLM_000079
CLA_000622,ADD_000624,lives_at,CLM_000079
CLA_000622,PHO_000625,uses_phone,CLM_000079
CLM_000079,VEH_000623,involves_vehicle,CLM_000079
CLM_000079,REP_000626,used_repair_shop,CLM_000079
CLM_000079,BRO_000627,policy_sold_by,CLM_000079
CLM_000079,ADJ_000628,handled_by,CLM_000079
CLA_000629,CLM_000080,filed_claim,CLM_000080
CLA_000629,ADD_000631,lives_at,CLM_000080
CLA_000629,PHO_000632,uses_phone,CLM_000080
CLM_000080,VEH_000630,involves_vehicle,CLM_000080
CLM_000080,REP_000633,used_repair_shop,CLM_000080
CLM_000080,BRO_000634,policy_sold_by,CLM_000080
CLM_000080,ADJ_000635,handled_by,CLM_000080
CLM_000080,TOW_000636,used_tow_company,CLM_000080
CLA_000637,CLM_000081,filed_claim,CLM_000081
CLA_000637,ADD_000639,lives_at,CLM_000081
CLA_000637,PHO_000640,uses_phone,CLM_000081
CLM_000081,VEH_000638,involves_vehicle,CLM_000081
CLM_000081,REP_000641,used_repair_shop,CLM_000081
CLM_000081,BRO_000642,policy_sold_by,CLM_000081
CLM_000081,ADJ_000643,handled_by,CLM_000081
CLA_000644,CLM_000082,filed_claim,CLM_000082
CLA_000644,ADD_000646,lives_at,CLM_000082
CLA_000644,PHO_000647,uses_phone,CLM_000082
CLM_000082,VEH_000645,involves_vehicle,CLM_000082
CLM_000082,REP_000648,used_repair_shop,CLM_000082
CLM_000082,BRO_000649,policy_sold_by,CLM_000082
CLM_000082,ADJ_000650,handled_by,CLM_000082
CLA_000651,CLM_000083,filed_claim,CLM_000083
CLA_000651,ADD_000653,lives_at,CLM_000083
CLA_000651,PHO_000654,uses_phone,CLM_000083
CLM_000083,VEH_000652,involves_vehicle,CLM_000083
CLM_000083,REP_000655,used_repair_shop,CLM_000083
CLM_000083,BRO_000656,policy_sold_by,CLM_000083
CLM_000083,ADJ_000657,handled_by,CLM_000083
CLA_000658,CLM_000084,filed_claim,CLM_000084
CLA_000658,ADD_000660,lives_at,CLM_000084
CLA_000658,PHO_000661,uses_phone,CLM_000084
CLM_000084,VEH_000659,involves_vehicle,CLM_000084
CLM_000084,REP_000662,used_repair_shop,CLM_000084
CLM_000084,BRO_000663,policy_sold_by,CLM_000084
CLM_000084,ADJ_000664,handled_by,CLM_000084
CLA_000665,CLM_000085,filed_claim,CLM_000085
CLA_000665,ADD_000667,lives_at,CLM_000085
CLA_000665,PHO_000668,uses_phone,CLM_000085
CLM_000085,VEH_000666,involves_vehicle,CLM_000085
CLM_000085,REP_000669,used_repair_shop,CLM_000085
CLM_000085,BRO_000670,policy_sold_by,CLM_000085
CLM_000085,ADJ_000671,handled_by,CLM_000085
CLM_000085,WIT_000672,witnessed_by,CLM_000085
CLA_000673,CLM_000086,filed_claim,CLM_000086
CLA_000673,ADD_000675,lives_at,CLM_000086
CLA_000673,PHO_000676,uses_phone,CLM_000086
CLM_000086,VEH_000674,involves_vehicle,CLM_000086
CLM_000086,REP_000677,used_repair_shop,CLM_000086
CLM_000086,BRO_000678,policy_sold_by,CLM_000086
CLM_000086,ADJ_000679,handled_by,CLM_000086
CLA_000680,CLM_000087,filed_claim,CLM_000087
CLA_000680,ADD_000682,lives_at,CLM_000087
CLA_000680,PHO_000683,uses_phone,CLM_000087
CLM_000087,VEH_000681,involves_vehicle,CLM_000087
CLM_000087,REP_000684,used_repair_shop,CLM_000087
CLM_000087,BRO_000685,policy_sold_by,CLM_000087
CLM_000087,ADJ_000686,handled_by,CLM_000087
CLM_000087,MED_000687,visited_clinic,CLM_000087
CLA_000688,CLM_000088,filed_claim,CLM_000088
CLA_000688,ADD_000690,lives_at,CLM_000088
CLA_000688,PHO_000691,uses_phone,CLM_000088
CLM_000088,VEH_000689,involves_vehicle,CLM_000088
CLM_000088,REP_000692,used_repair_shop,CLM_000088
CLM_000088,BRO_000693,policy_sold_by,CLM_000088
CLM_000088,ADJ_000694,handled_by,CLM_000088
CLM_000088,WIT_000695,witnessed_by,CLM_000088
CLA_000696,CLM_000089,filed_claim,CLM_000089
CLA_000696,ADD_000698,lives_at,CLM_000089
CLA_000696,PHO_000699,uses_phone,CLM_000089
CLM_000089,VEH_000697,involves_vehicle,CLM_000089
CLM_000089,REP_000700,used_repair_shop,CLM_000089
CLM_000089,BRO_000701,policy_sold_by,CLM_000089
CLM_000089,ADJ_000702,handled_by,CLM_000089
CLM_000089,MED_000703,visited_clinic,CLM_000089
CLM_000089,TOW_000704,used_tow_company,CLM_000089
CLM_000089,WIT_000705,witnessed_by,CLM_000089
CLA_000706,CLM_000090,filed_claim,CLM_000090
CLA_000706,ADD_000708,lives_at,CLM_000090
CLA_000706,PHO_000709,uses_phone,CLM_000090
CLM_000090,VEH_000707,involves_vehicle,CLM_000090
CLM_000090,REP_000710,used_repair_shop,CLM_000090
CLM_000090,BRO_000711,policy_sold_by,CLM_000090
CLM_000090,ADJ_000712,handled_by,CLM_000090
CLM_000090,TOW_000713,used_tow_company,CLM_000090
CLM_000090,WIT_000714,witnessed_by,CLM_000090
CLA_000715,CLM_000091,filed_claim,CLM_000091
CLA_000715,ADD_000717,lives_at,CLM_000091
CLA_000715,PHO_000718,uses_phone,CLM_000091
CLM_000091,VEH_000716,involves_vehicle,CLM_000091
CLM_000091,REP_000719,used_repair_shop,CLM_000091
CLM_000091,BRO_000720,policy_sold_by,CLM_000091
CLM_000091,ADJ_000721,handled_by,CLM_000091
CLM_000091,MED_000722,visited_clinic,CLM_000091
CLA_000723,CLM_000092,filed_claim,CLM_000092
CLA_000723,ADD_000725,lives_at,CLM_000092
CLA_000723,PHO_000726,uses_phone,CLM_000092
CLM_000092,VEH_000724,involves_vehicle,CLM_000092
CLM_000092,REP_000727,used_repair_shop,CLM_000092
CLM_000092,BRO_000728,policy_sold_by,CLM_000092
CLM_000092,ADJ_000729,handled_by,CLM_000092
CLM_000092,MED_000730,visited_clinic,CLM_000092
CLM_000092,TOW_000731,used_tow_company,CLM_000092
CLM_000092,WIT_000732,witnessed_by,CLM_000092
CLA_000733,CLM_000093,filed_claim,CLM_000093
CLA_000733,ADD_000735,lives_at,CLM_000093
CLA_000733,PHO_000736,uses_phone,CLM_000093
CLM_000093,VEH_000734,involves_vehicle,CLM_000093
CLM_000093,REP_000737,used_repair_shop,CLM_000093
CLM_000093,BRO_000738,policy_sold_by,CLM_000093
CLM_000093,ADJ_000739,handled_by,CLM_000093
CLA_000740,CLM_000094,filed_claim,CLM_000094
CLA_000740,ADD_000742,lives_at,CLM_000094
CLA_000740,PHO_000743,uses_phone,CLM_000094
CLM_000094,VEH_000741,involves_vehicle,CLM_000094
CLM_000094,REP_000744,used_repair_shop,CLM_000094
CLM_000094,BRO_000745,policy_sold_by,CLM_000094
CLM_000094,ADJ_000746,handled_by,CLM_000094
CLM_000094,TOW_000747,used_tow_company,CLM_000094
CLA_000748,CLM_000095,filed_claim,CLM_000095
CLA_000748,ADD_000750,lives_at,CLM_000095
CLA_000748,PHO_000751,uses_phone,CLM_000095
CLM_000095,VEH_000749,involves_vehicle,CLM_000095
CLM_000095,REP_000752,used_repair_shop,CLM_000095
CLM_000095,BRO_000753,policy_sold_by,CLM_000095
CLM_000095,ADJ_000754,handled_by,CLM_000095
CLM_000095,WIT_000755,witnessed_by,CLM_000095
CLA_000756,CLM_000096,filed_claim,CLM_000096
CLA_000756,ADD_000758,lives_at,CLM_000096
CLA_000756,PHO_000759,uses_phone,CLM_000096
CLM_000096,VEH_000757,involves_vehicle,CLM_000096
CLM_000096,REP_000760,used_repair_shop,CLM_000096
CLM_000096,BRO_000761,policy_sold_by,CLM_000096
CLM_000096,ADJ_000762,handled_by,CLM_000096
CLM_000096,MED_000763,visited_clinic,CLM_000096
CLA_000764,CLM_000097,filed_claim,CLM_000097
CLA_000764,ADD_000766,lives_at,CLM_000097
CLA_000764,PHO_000767,uses_phone,CLM_000097
CLM_000097,VEH_000765,involves_vehicle,CLM_000097
CLM_000097,REP_000768,used_repair_shop,CLM_000097
CLM_000097,BRO_000769,policy_sold_by,CLM_000097
CLM_000097,ADJ_000770,handled_by,CLM_000097
CLM_000097,WIT_000771,witnessed_by,CLM_000097
CLA_000772,CLM_000098,filed_claim,CLM_000098
CLA_000772,ADD_000774,lives_at,CLM_000098
CLA_000772,PHO_000775,uses_phone,CLM_000098
CLM_000098,VEH_000773,involves_vehicle,CLM_000098
CLM_000098,REP_000776,used_repair_shop,CLM_000098
CLM_000098,BRO_000777,policy_sold_by,CLM_000098
CLM_000098,ADJ_000778,handled_by,CLM_000098
CLM_000098,TOW_000779,used_tow_company,CLM_000098
CLM_000098,WIT_000780,witnessed_by,CLM_000098
CLA_000781,CLM_000099,filed_claim,CLM_000099
CLA_000781,ADD_000783,lives_at,CLM_000099
CLA_000781,PHO_000784,uses_phone,CLM_000099
CLM_000099,VEH_000782,involves_vehicle,CLM_000099
CLM_000099,REP_000785,used_repair_shop,CLM_000099
CLM_000099,BRO_000786,policy_sold_by,CLM_000099
CLM_000099,ADJ_000787,handled_by,CLM_000099
CLM_000099,WIT_000788,witnessed_by,CLM_000099
CLA_000789,CLM_000100,filed_claim,CLM_000100
CLA_000789,ADD_000791,lives_at,CLM_000100
CLA_000789,PHO_000792,uses_phone,CLM_000100
CLM_000100,VEH_000790,involves_vehicle,CLM_000100
CLM_000100,REP_000793,used_repair_shop,CLM_000100
CLM_000100,BRO_000794,policy_sold_by,CLM_000100
CLM_000100,ADJ_000795,handled_by,CLM_000100
CLA_000796,CLM_000101,filed_claim,CLM_000101
CLA_000796,ADD_000798,lives_at,CLM_000101
CLA_000796,PHO_000799,uses_phone,CLM_000101
CLM_000101,VEH_000797,involves_vehicle,CLM_000101
CLM_000101,REP_000800,used_repair_shop,CLM_000101
CLM_000101,BRO_000801,policy_sold_by,CLM_000101
CLM_000101,ADJ_000802,handled_by,CLM_000101
CLM_000101,WIT_000803,witnessed_by,CLM_000101
CLA_000804,CLM_000102,filed_claim,CLM_000102
CLA_000804,ADD_000806,lives_at,CLM_000102
CLA_000804,PHO_000807,uses_phone,CLM_000102
CLM_000102,VEH_000805,involves_vehicle,CLM_000102
CLM_000102,REP_000808,used_repair_shop,CLM_000102
CLM_000102,BRO_000809,policy_sold_by,CLM_000102
CLM_000102,ADJ_000810,handled_by,CLM_000102
CLA_000811,CLM_000103,filed_claim,CLM_000103
CLA_000811,ADD_000813,lives_at,CLM_000103
CLA_000811,PHO_000814,uses_phone,CLM_000103
CLM_000103,VEH_000812,involves_vehicle,CLM_000103
CLM_000103,REP_000815,used_repair_shop,CLM_000103
CLM_000103,BRO_000816,policy_sold_by,CLM_000103
CLM_000103,ADJ_000817,handled_by,CLM_000103
CLM_000103,WIT_000818,witnessed_by,CLM_000103
CLA_000819,CLM_000104,filed_claim,CLM_000104
CLA_000819,ADD_000821,lives_at,CLM_000104
CLA_000819,PHO_000822,uses_phone,CLM_000104
CLM_000104,VEH_000820,involves_vehicle,CLM_000104
CLM_000104,REP_000823,used_repair_shop,CLM_000104
CLM_000104,BRO_000824,policy_sold_by,CLM_000104
CLM_000104,ADJ_000825,handled_by,CLM_000104
CLM_000104,MED_000826,visited_clinic,CLM_000104
CLA_000827,CLM_000105,filed_claim,CLM_000105
CLA_000827,ADD_000829,lives_at,CLM_000105
CLA_000827,PHO_000830,uses_phone,CLM_000105
CLM_000105,VEH_000828,involves_vehicle,CLM_000105
CLM_000105,REP_000831,used_repair_shop,CLM_000105
CLM_000105,BRO_000832,policy_sold_by,CLM_000105
CLM_000105,ADJ_000833,handled_by,CLM_000105
CLM_000105,WIT_000834,witnessed_by,CLM_000105
CLA_000835,CLM_000106,filed_claim,CLM_000106
CLA_000835,ADD_000837,lives_at,CLM_000106
CLA_000835,PHO_000838,uses_phone,CLM_000106
CLM_000106,VEH_000836,involves_vehicle,CLM_000106
CLM_000106,REP_000839,used_repair_shop,CLM_000106
CLM_000106,BRO_000840,policy_sold_by,CLM_000106
CLM_000106,ADJ_000841,handled_by,CLM_000106
CLM_000106,MED_000842,visited_clinic,CLM_000106
CLM_000106,TOW_000843,used_tow_company,CLM_000106
CLA_000844,CLM_000107,filed_claim,CLM_000107
CLA_000844,ADD_000846,lives_at,CLM_000107
CLA_000844,PHO_000847,uses_phone,CLM_000107
CLM_000107,VEH_000845,involves_vehicle,CLM_000107
CLM_000107,REP_000848,used_repair_shop,CLM_000107
CLM_000107,BRO_000849,policy_sold_by,CLM_000107
CLM_000107,ADJ_000850,handled_by,CLM_000107
CLM_000107,MED_000851,visited_clinic,CLM_000107
CLM_000107,TOW_000852,used_tow_company,CLM_000107
CLM_000107,WIT_000853,witnessed_by,CLM_000107
CLA_000854,CLM_000108,filed_claim,CLM_000108
CLA_000854,ADD_000856,lives_at,CLM_000108
CLA_000854,PHO_000857,uses_phone,CLM_000108
CLM_000108,VEH_000855,involves_vehicle,CLM_000108
CLM_000108,REP_000858,used_repair_shop,CLM_000108
CLM_000108,BRO_000859,policy_sold_by,CLM_000108
CLM_000108,ADJ_000860,handled_by,CLM_000108
CLM_000108,TOW_000861,used_tow_company,CLM_000108
CLA_000862,CLM_000109,filed_claim,CLM_000109
CLA_000862,ADD_000864,lives_at,CLM_000109
CLA_000862,PHO_000865,uses_phone,CLM_000109
CLM_000109,VEH_000863,involves_vehicle,CLM_000109
CLM_000109,REP_000866,used_repair_shop,CLM_000109
CLM_000109,BRO_000867,policy_sold_by,CLM_000109
CLM_000109,ADJ_000868,handled_by,CLM_000109
CLA_000869,CLM_000110,filed_claim,CLM_000110
CLA_000869,ADD_000871,lives_at,CLM_000110
CLA_000869,PHO_000872,uses_phone,CLM_000110
CLM_000110,VEH_000870,involves_vehicle,CLM_000110
CLM_000110,REP_000873,used_repair_shop,CLM_000110
CLM_000110,BRO_000874,policy_sold_by,CLM_000110
CLM_000110,ADJ_000875,handled_by,CLM_000110
CLA_000876,CLM_000111,filed_claim,CLM_000111
CLA_000876,ADD_000878,lives_at,CLM_000111
CLA_000876,PHO_000879,uses_phone,CLM_000111
CLM_000111,VEH_000877,involves_vehicle,CLM_000111
CLM_000111,REP_000880,used_repair_shop,CLM_000111
CLM_000111,BRO_000881,policy_sold_by,CLM_000111
CLM_000111,ADJ_000882,handled_by,CLM_000111
CLM_000111,TOW_000883,used_tow_company,CLM_000111
CLA_000884,CLM_000112,filed_claim,CLM_000112
CLA_000884,ADD_000886,lives_at,CLM_000112
CLA_000884,PHO_000887,uses_phone,CLM_000112
CLM_000112,VEH_000885,involves_vehicle,CLM_000112
CLM_000112,REP_000888,used_repair_shop,CLM_000112
CLM_000112,BRO_000889,policy_sold_by,CLM_000112
CLM_000112,ADJ_000890,handled_by,CLM_000112
CLM_000112,MED_000891,visited_clinic,CLM_000112
CLM_000112,TOW_000892,used_tow_company,CLM_000112
CLA_000893,CLM_000113,filed_claim,CLM_000113
CLA_000893,ADD_000895,lives_at,CLM_000113
CLA_000893,PHO_000896,uses_phone,CLM_000113
CLM_000113,VEH_000894,involves_vehicle,CLM_000113
CLM_000113,REP_000897,used_repair_shop,CLM_000113
CLM_000113,BRO_000898,policy_sold_by,CLM_000113
CLM_000113,ADJ_000899,handled_by,CLM_000113
CLM_000113,TOW_000900,used_tow_company,CLM_000113
CLM_000113,WIT_000901,witnessed_by,CLM_000113
CLA_000902,CLM_000114,filed_claim,CLM_000114
CLA_000902,ADD_000904,lives_at,CLM_000114
CLA_000902,PHO_000905,uses_phone,CLM_000114
CLM_000114,VEH_000903,involves_vehicle,CLM_000114
CLM_000114,REP_000906,used_repair_shop,CLM_000114
CLM_000114,BRO_000907,policy_sold_by,CLM_000114
CLM_000114,ADJ_000908,handled_by,CLM_000114
CLM_000114,WIT_000909,witnessed_by,CLM_000114
CLA_000910,CLM_000115,filed_claim,CLM_000115
CLA_000910,ADD_000912,lives_at,CLM_000115
CLA_000910,PHO_000913,uses_phone,CLM_000115
CLM_000115,VEH_000911,involves_vehicle,CLM_000115
CLM_000115,REP_000914,used_repair_shop,CLM_000115
CLM_000115,BRO_000915,policy_sold_by,CLM_000115
CLM_000115,ADJ_000916,handled_by,CLM_000115
CLM_000115,WIT_000917,witnessed_by,CLM_000115
CLA_000918,CLM_000116,filed_claim,CLM_000116
CLA_000918,ADD_000920,lives_at,CLM_000116
CLA_000918,PHO_000921,uses_phone,CLM_000116
CLM_000116,VEH_000919,involves_vehicle,CLM_000116
CLM_000116,REP_000922,used_repair_shop,CLM_000116
CLM_000116,BRO_000923,policy_sold_by,CLM_000116
CLM_000116,ADJ_000924,handled_by,CLM_000116
CLM_000116,MED_000925,visited_clinic,CLM_000116
CLA_000926,CLM_000117,filed_claim,CLM_000117
CLA_000926,ADD_000928,lives_at,CLM_000117
CLA_000926,PHO_000929,uses_phone,CLM_000117
CLM_000117,VEH_000927,involves_vehicle,CLM_000117
CLM_000117,REP_000930,used_repair_shop,CLM_000117
CLM_000117,BRO_000931,policy_sold_by,CLM_000117
CLM_000117,ADJ_000932,handled_by,CLM_000117
CLM_000117,MED_000933,visited_clinic,CLM_000117
CLM_000117,WIT_000934,witnessed_by,CLM_000117
CLA_000935,CLM_000118,filed_claim,CLM_000118
CLA_000935,ADD_000937,lives_at,CLM_000118
CLA_000935,PHO_000938,uses_phone,CLM_000118
CLM_000118,VEH_000936,involves_vehicle,CLM_000118
CLM_000118,REP_000939,used_repair_shop,CLM_000118
CLM_000118,BRO_000940,policy_sold_by,CLM_000118
CLM_000118,ADJ_000941,handled_by,CLM_000118
CLM_000118,TOW_000942,used_tow_company,CLM_000118
CLA_000943,CLM_000119,filed_claim,CLM_000119
CLA_000943,ADD_000945,lives_at,CLM_000119
CLA_000943,PHO_000946,uses_phone,CLM_000119
CLM_000119,VEH_000944,involves_vehicle,CLM_000119
CLM_000119,REP_000947,used_repair_shop,CLM_000119
CLM_000119,BRO_000948,policy_sold_by,CLM_000119
CLM_000119,ADJ_000949,handled_by,CLM_000119
CLA_000950,CLM_000120,filed_claim,CLM_000120
