claim_id,policy_id,claimant_id,vehicle_id,claim_amount,vehicle_value,claim_to_vehicle_ratio,claim_type,claim_date,accident_city,province,vehicle_make,vehicle_year,police_report,witness_present,injury_reported,fraud_label,fraud_ring_id
CLM_000732,POL_748410,CLA_005831,VEH_005832,3513.27,9249,0.38,Collision,2025-10-20,Brampton,ON,Toyota,2015,1,0,0,0,
CLM_000733,POL_202018,CLA_005838,VEH_005839,5889.76,28141,0.21,Comprehensive,2024-10-08,Brampton,ON,Mazda,2012,1,0,0,0,
CLM_000734,POL_745533,CLA_005845,VEH_005846,9243.47,40580,0.23,Injury,2026-04-22,Hamilton,ON,BMW,2020,1,1,1,0,
CLM_000735,POL_226670,CLA_005855,VEH_005856,10564.31,52459,0.2,Glass,2024-12-14,Brampton,ON,Ford,2016,1,0,1,0,
CLM_000736,POL_166292,CLA_005863,VEH_005864,4102.23,46868,0.09,Collision,2025-09-18,Brampton,ON,Mazda,2023,0,0,0,0,
CLM_000737,POL_559969,CLA_005870,VEH_005871,14102.62,32243,0.44,Injury,2024-11-07,Toronto,ON,Honda,2013,0,1,0,0,
CLM_000738,POL_915437,CLA_005879,VEH_005880,23663.07,49431,0.48,Injury,2026-06-09,London,ON,Toyota,2010,1,1,0,0,
CLM_000739,POL_397514,CLA_005887,VEH_005888,3880.68,54316,0.07,Comprehensive,2024-07-15,London,ON,Hyundai,2014,1,0,1,0,
CLM_000740,POL_572298,CLA_005896,VEH_005897,11862.12,49931,0.24,Comprehensive,2025-10-24,Brampton,ON,Tesla,2011,1,0,0,0,
CLM_000741,POL_757658,CLA_005904,VEH_005905,5989.38,48111,0.12,Theft,2025-07-04,Cambridge,ON,Toyota,2017,0,0,1,0,
CLM_000742,POL_748985,CLA_005912,VEH_005913,13000.89,42747,0.3,Theft,2024-12-20,Hamilton,ON,BMW,2016,1,0,0,0,
CLM_000743,POL_256465,CLA_005920,VEH_005921,2667.08,20695,0.13,Comprehensive,2025-02-01,Brampton,ON,Honda,2011,1,0,0,0,
CLM_000744,POL_555786,CLA_005928,VEH_005929,7952.26,31867,0.25,Theft,2025-07-18,London,ON,Toyota,2013,0,0,0,0,
CLM_000745,POL_923648,CLA_005936,VEH_005937,7481.61,43216,0.17,Collision,2025-02-14,Mississauga,ON,Toyota,2017,1,0,0,0,
CLM_000746,POL_539422,CLA_005943,VEH_005944,9769.57,46843,0.21,Injury,2024-08-01,Waterloo,ON,Honda,2013,0,0,0,0,
CLM_000747,POL_532637,CLA_005950,VEH_005951,3115.77,14426,0.22,Injury,2025-06-06,Hamilton,ON,Toyota,2025,0,0,0,0,
CLM_000748,POL_251981,CLA_005957,VEH_005958,7784.51,11561,0.67,Injury,2024-10-09,London,ON,Honda,2022,1,1,0,0,
CLM_000749,POL_762722,CLA_005965,VEH_005966,7562.83,37998,0.2,Theft,2025-09-22,Hamilton,ON,Ford,2014,0,1,0,0,
CLM_000750,POL_243132,CLA_005973,VEH_005974,4153.62,45268,0.09,Collision,2025-03-06,London,ON,BMW,2015,1,1,0,0,
CLM_000751,POL_732958,CLA_005982,VEH_005983,8922.81,22408,0.4,Injury,2024-09-10,Brampton,ON,Tesla,2017,0,0,0,0,
CLM_000752,POL_326956,CLA_005989,VEH_005990,26181.44,40061,0.65,Glass,2025-02-26,London,ON,Ford,2010,1,1,1,0,
CLM_000753,POL_555342,CLA_005999,VEH_006000,5400.22,24164,0.22,Glass,2025-11-10,Brampton,ON,Tesla,2010,0,1,1,0,
CLM_000754,POL_593515,CLA_006008,VEH_006009,850.49,10898,0.08,Glass,2026-05-22,Cambridge,ON,Tesla,2022,1,0,0,0,
CLM_000755,POL_574419,CLA_006015,VEH_006016,13859.13,53655,0.26,Comprehensive,2025-10-22,Mississauga,ON,Tesla,2010,1,0,0,0,
CLM_000756,POL_239158,CLA_006022,VEH_006023,13428.71,34648,0.39,Theft,2025-08-27,Hamilton,ON,Hyundai,2012,0,0,0,0,
CLM_000757,POL_837468,CLA_006029,VEH_006030,5484.77,51845,0.11,Comprehensive,2024-11-18,Toronto,ON,BMW,2024,0,1,0,0,
CLM_000758,POL_928226,CLA_006038,VEH_006039,4055.47,54080,0.07,Theft,2024-09-22,London,ON,Hyundai,2010,1,0,0,0,
CLM_000759,POL_824304,CLA_006045,VEH_006046,3798.31,12633,0.3,Theft,2024-12-29,Toronto,ON,Ford,2023,0,0,0,0,
CLM_000760,POL_933071,CLA_006052,VEH_006053,5939.46,48140,0.12,Injury,2024-07-24,Mississauga,ON,Tesla,2020,1,0,1,0,
CLM_000761,POL_807424,CLA_006060,VEH_006061,4756.38,11592,0.41,Theft,2026-05-04,Mississauga,ON,BMW,2021,1,0,0,0,
CLM_000762,POL_283781,CLA_006067,VEH_006068,3266.4,10678,0.31,Glass,2024-07-04,Mississauga,ON,Tesla,2016,0,0,0,0,
CLM_000763,POL_601736,CLA_006074,VEH_006075,4639.48,43365,0.11,Glass,2024-07-06,Hamilton,ON,Mazda,2017,1,0,1,0,
CLM_000764,POL_543473,CLA_006083,VEH_006084,8494.11,25521,0.33,Theft,2026-05-01,Mississauga,ON,Ford,2021,0,0,0,0,
CLM_000765,POL_228670,CLA_006090,VEH_006091,12992.77,40863,0.32,Comprehensive,2024-06-29,Kitchener,ON,BMW,2021,0,0,0,0,
CLM_000766,POL_168815,CLA_006097,VEH_006098,7122.11,53431,0.13,Injury,2025-03-14,Mississauga,ON,Toyota,2022,0,0,0,0,
CLM_000767,POL_389346,CLA_006104,VEH_006105,1650.54,13042,0.13,Collision,2024-07-12,Brampton,ON,BMW,2014,1,0,1,0,
CLM_000768,POL_123792,CLA_006113,VEH_006114,4395.86,42123,0.1,Theft,2025-04-25,Brampton,ON,BMW,2021,0,0,0,0,
CLM_000769,POL_405677,CLA_006120,VEH_006121,9943.34,56346,0.18,Injury,2026-04-22,Toronto,ON,Mazda,2017,1,0,0,0,
CLM_000770,POL_531690,CLA_006127,VEH_006128,10037.04,42053,0.24,Glass,2025-07-09,Waterloo,ON,BMW,2024,1,0,0,0,
CLM_000771,POL_927691,CLA_006134,VEH_006135,5218.57,45175,0.12,Theft,2026-01-01,Kitchener,ON,Honda,2025,0,0,0,0,
CLM_000772,POL_398196,CLA_006141,VEH_006142,1707.74,11101,0.15,Comprehensive,2026-01-06,Brampton,ON,Hyundai,2019,0,1,1,0,
CLM_000773,POL_826515,CLA_006151,VEH_006152,12426.78,19492,0.64,Injury,2026-01-11,Hamilton,ON,Toyota,2011,1,1,0,0,
CLM_000774,POL_373056,CLA_006160,VEH_006161,2354.8,45652,0.05,Theft,2025-12-19,Hamilton,ON,Tesla,2011,0,0,0,0,
CLM_000775,POL_570211,CLA_006167,VEH_006168,2886.78,30534,0.09,Glass,2026-01-10,Kitchener,ON,Toyota,2010,0,1,0,0,
CLM_000776,POL_580290,CLA_006175,VEH_006176,11393.99,40729,0.28,Theft,2026-01-17,Toronto,ON,Hyundai,2020,0,0,0,0,
CLM_000777,POL_403905,CLA_006182,VEH_006183,10447.77,27369,0.38,Glass,2024-08-12,Brampton,ON,Mazda,2024,1,0,0,0,
CLM_000778,POL_142027,CLA_006189,VEH_006190,8634.6,15360,0.56,Injury,2024-07-31,Mississauga,ON,Ford,2010,1,0,0,0,
CLM_000779,POL_196973,CLA_006196,VEH_006197,8127.7,22441,0.36,Theft,2026-04-30,Hamilton,ON,Tesla,2017,1,0,0,0,
CLM_000780,POL_123643,CLA_006203,VEH_006204,11702.85,58272,0.2,Collision,2024-12-21,London,ON,Hyundai,2012,1,1,0,0,
CLM_000781,POL_734470,CLA_006211,VEH_006212,8485.42,40143,0.21,Glass,2026-04-29,Waterloo,ON,BMW,2014,0,1,1,0,
CLM_000782,POL_490941,CLA_006220,VEH_006221,11122.39,36025,0.31,Collision,2025-09-07,Waterloo,ON,Ford,2019,1,0,0,0,
CLM_000783,POL_863209,CLA_006227,VEH_006228,4983.42,44767,0.11,Comprehensive,2025-04-26,London,ON,Ford,2015,1,0,0,0,
CLM_000784,POL_534313,CLA_006234,VEH_006235,10454.12,35776,0.29,Injury,2024-11-01,Mississauga,ON,Honda,2016,1,0,1,0,
CLM_000785,POL_169327,CLA_006242,VEH_006243,4592.19,42426,0.11,Glass,2025-06-06,Mississauga,ON,Toyota,2023,1,0,1,0,
CLM_000786,POL_682813,CLA_006250,VEH_006251,8814.22,25912,0.34,Comprehensive,2024-06-28,Brampton,ON,Honda,2015,0,0,0,0,
CLM_000787,POL_144284,CLA_006257,VEH_006258,6609.22,26970,0.25,Theft,2024-11-03,Kitchener,ON,BMW,2024,1,0,0,0,
CLM_000788,POL_375436,CLA_006264,VEH_006265,3095.16,59853,0.05,Theft,2024-09-08,London,ON,Toyota,2019,0,0,0,0,
CLM_000789,POL_776106,CLA_006272,VEH_006273,10731.47,40236,0.27,Injury,2026-05-27,Mississauga,ON,Mazda,2018,1,0,0,0,
CLM_000790,POL_479332,CLA_006279,VEH_006280,5805.24,12372,0.47,Glass,2025-02-18,Cambridge,ON,Mazda,2018,0,1,0,0,
CLM_000791,POL_491330,CLA_006287,VEH_006288,4244.69,53498,0.08,Glass,2024-11-13,Toronto,ON,Mazda,2018,0,0,1,0,
CLM_000792,POL_583439,CLA_006295,VEH_006296,1802.27,11834,0.15,Injury,2025-06-25,Brampton,ON,Toyota,2018,1,0,0,0,
CLM_000793,POL_473276,CLA_006303,VEH_006304,10979.28,49697,0.22,Collision,2025-09-02,Kitchener,ON,Tesla,2012,1,1,0,0,
CLM_000794,POL_901834,CLA_006311,VEH_006312,11431.15,58229,0.2,Collision,2024-10-20,Brampton,ON,Tesla,2020,1,0,0,0,
CLM_000795,POL_384645,CLA_006318,VEH_006319,9821.29,52890,0.19,Theft,2026-03-19,Waterloo,ON,Mazda,2014,0,0,0,0,
CLM_000796,POL_916639,CLA_006325,VEH_006326,3426.72,41958,0.08,Comprehensive,2025-04-30,Waterloo,ON,Honda,2013,1,0,0,0,
CLM_000797,POL_685792,CLA_006333,VEH_006334,9742.78,20348,0.48,Glass,2024-07-19,Mississauga,ON,BMW,2024,0,0,1,0,
CLM_000798,POL_118223,CLA_006341,VEH_006342,9642.02,15639,0.62,Comprehensive,2025-07-04,Kitchener,ON,Hyundai,2021,0,0,0,0,
CLM_000799,POL_458660,CLA_006348,VEH_006349,12286.22,47167,0.26,Injury,2024-06-29,Kitchener,ON,Toyota,2013,1,0,1,0,
CLM_000800,POL_422361,CLA_006357,VEH_006358,9212.67,17329,0.53,Injury,2025-11-23,Brampton,ON,Toyota,2023,0,0,1,0,
CLM_000801,POL_119719,CLA_006365,VEH_006366,7613.1,59382,0.13,Comprehensive,2025-04-10,Toronto,ON,Honda,2013,1,0,0,0,
CLM_000802,POL_162144,CLA_006372,VEH_006373,7525.31,51239,0.15,Comprehensive,2026-02-24,Kitchener,ON,Toyota,2012,1,0,0,0,
CLM_000803,POL_920375,CLA_006380,VEH_006381,5014.6,8673,0.58,Collision,2024-10-17,Hamilton,ON,Tesla,2016,1,0,0,0,
CLM_000804,POL_252627,CLA_006387,VEH_006388,2187.6,31038,0.07,Theft,2024-11-09,Waterloo,ON,Ford,2015,1,1,0,0,
CLM_000805,POL_353569,CLA_006396,VEH_006397,9293.96,59170,0.16,Glass,2024-11-19,Mississauga,ON,Toyota,2010,1,0,0,0,
CLM_000806,POL_890645,CLA_006403,VEH_006404,4506.46,26471,0.17,Glass,2026-06-21,Mississauga,ON,Honda,2025,0,1,1,0,
CLM_000807,POL_806242,CLA_006412,VEH_006413,8373.29,46625,0.18,Collision,2025-12-22,Waterloo,ON,BMW,2023,1,0,0,0,
CLM_000808,POL_429546,CLA_006419,VEH_006420,3753.27,15395,0.24,Collision,2025-03-05,Mississauga,ON,Tesla,2014,1,0,1,0,
CLM_000809,POL_684195,CLA_006428,VEH_006429,11430.37,31674,0.36,Collision,2026-04-02,Waterloo,ON,BMW,2013,1,1,0,0,
CLM_000810,POL_427162,CLA_006436,VEH_006437,13185.56,37946,0.35,Comprehensive,2025-11-06,Cambridge,ON,Ford,2023,1,0,0,0,
CLM_000811,POL_941415,CLA_006443,VEH_006444,8495.36,12561,0.68,Comprehensive,2024-07-30,Waterloo,ON,Honda,2010,1,0,0,0,
CLM_000812,POL_515623,CLA_006451,VEH_006452,8119.57,40220,0.2,Comprehensive,2025-01-06,Mississauga,ON,Toyota,2014,0,0,0,0,
CLM_000813,POL_206663,CLA_006458,VEH_006459,11043.36,53549,0.21,Injury,2026-04-20,Waterloo,ON,Honda,2020,1,0,0,0,
CLM_000814,POL_978821,CLA_006465,VEH_006466,4689.03,34495,0.14,Comprehensive,2025-01-30,Kitchener,ON,Mazda,2018,0,1,0,0,
CLM_000815,POL_473395,CLA_006474,VEH_006475,19049.35,50194,0.38,Comprehensive,2024-08-12,Cambridge,ON,BMW,2018,1,1,0,0,
CLM_000816,POL_621429,CLA_006482,VEH_006483,3609.3,16007,0.23,Injury,2024-09-20,Brampton,ON,Toyota,2013,1,1,1,0,
CLM_000817,POL_128048,CLA_006492,VEH_006493,4972.12,12471,0.4,Injury,2025-05-30,Waterloo,ON,Honda,2019,0,0,0,0,
CLM_000818,POL_645205,CLA_006499,VEH_006500,4302.46,13014,0.33,Comprehensive,2025-03-05,Hamilton,ON,Ford,2025,1,0,1,0,
CLM_000819,POL_948802,CLA_006508,VEH_006509,7780.13,25148,0.31,Glass,2024-12-13,Toronto,ON,Mazda,2011,0,0,0,0,
CLM_000820,POL_429839,CLA_006515,VEH_006516,5035.18,15807,0.32,Comprehensive,2025-03-29,London,ON,Toyota,2011,1,1,0,0,
CLM_000821,POL_417765,CLA_006523,VEH_006524,11455.68,51215,0.22,Injury,2025-02-07,Cambridge,ON,Honda,2019,0,0,0,0,
CLM_000822,POL_614382,CLA_006531,VEH_006532,5206.31,15168,0.34,Glass,2024-07-24,London,ON,BMW,2015,0,1,1,0,
CLM_000823,POL_496149,CLA_006540,VEH_006541,7954.66,40420,0.2,Glass,2024-08-02,Waterloo,ON,Mazda,2019,1,0,1,0,
CLM_000824,POL_234425,CLA_006548,VEH_006549,4560.97,9844,0.46,Theft,2025-07-03,Toronto,ON,Mazda,2020,0,0,0,0,
CLM_000825,POL_159191,CLA_006555,VEH_006556,7235.66,31420,0.23,Injury,2025-10-15,Hamilton,ON,Hyundai,2019,0,1,1,0,
CLM_000826,POL_419723,CLA_006564,VEH_006565,5088.49,53088,0.1,Collision,2025-07-15,Brampton,ON,Toyota,2020,1,0,0,0,
CLM_000827,POL_695642,CLA_006571,VEH_006572,7038.15,51107,0.14,Glass,2025-04-20,Kitchener,ON,Toyota,2025,1,0,0,0,
CLM_000828,POL_438083,CLA_006579,VEH_006580,7095.22,32755,0.22,Glass,2026-03-17,London,ON,Toyota,2016,0,1,1,0,
CLM_000829,POL_799806,CLA_006588,VEH_006589,4180.72,40949,0.1,Theft,2026-01-06,Kitchener,ON,Ford,2023,0,1,0,0,
CLM_000830,POL_925386,CLA_006596,VEH_006597,4568.2,49644,0.09,Collision,2024-12-24,Hamilton,ON,Ford,2018,0,0,0,0,
CLM_000831,POL_336858,CLA_006604,VEH_006605,11240.36,45586,0.25,Glass,2026-03-23,Mississauga,ON,Tesla,2020,0,0,0,0,
CLM_000832,POL_598355,CLA_006612,VEH_006613,5963.53,45121,0.13,Comprehensive,2025-11-23,Waterloo,ON,Mazda,2012,0,1,0,0,
CLM_000833,POL_414477,CLA_006621,VEH_006622,11105.77,27781,0.4,Comprehensive,2024-08-15,Waterloo,ON,Honda,2023,1,0,0,0,
CLM_000834,POL_804181,CLA_006628,VEH_006629,3034.41,48957,0.06,Glass,2025-12-23,Toronto,ON,Hyundai,2015,1,0,0,0,
CLM_000835,POL_963930,CLA_006635,VEH_006636,7688.61,21956,0.35,Comprehensive,2025-09-24,Cambridge,ON,Tesla,2011,0,0,0,0,
CLM_000836,POL_352050,CLA_006642,VEH_006643,3050.51,31873,0.1,Injury,2024-07-24,Kitchener,ON,Mazda,2023,1,0,0,0,
CLM_000837,POL_987060,CLA_006649,VEH_006650,6034.6,12222,0.49,Comprehensive,2025-09-25,Kitchener,ON,Hyundai,2015,1,0,0,0,
CLM_000838,POL_350067,CLA_006656,VEH_006657,6790.75,47402,0.14,Collision,2026-01-23,Hamilton,ON,Toyota,2017,1,1,0,0,
CLM_000839,POL_687019,CLA_006665,VEH_006666,6950.81,28351,0.25,Comprehensive,2025-04-19,Toronto,ON,Honda,2015,0,0,0,0,
CLM_000840,POL_942570,CLA_006672,VEH_006673,2287.77,9909,0.23,Theft,2024-08-20,Brampton,ON,Hyundai,2011,1,1,0,0,
CLM_000841,POL_158014,CLA_006681,VEH_006682,13674.62,39840,0.34,Collision,2025-08-08,Kitchener,ON,Mazda,2012,0,1,0,0,
CLM_000842,POL_804299,CLA_006689,VEH_006690,6623.78,34673,0.19,Collision,2025-05-15,Brampton,ON,Honda,2013,1,0,0,0,
CLM_000843,POL_647312,CLA_006696,VEH_006697,23092.78,40784,0.57,Glass,2025-01-04,Kitchener,ON,BMW,2012,1,0,0,0,
CLM_000844,POL_428634,CLA_006703,VEH_006704,9467.42,16013,0.59,Theft,2024-11-04,Cambridge,ON,Mazda,2017,1,0,0,0,
CLM_000845,POL_283662,CLA_006711,VEH_006712,3365.22,22287,0.15,Injury,2025-09-17,London,ON,BMW,2018,0,1,0,0,
CLM_000846,POL_492906,CLA_006719,VEH_006720,4431.46,11665,0.38,Collision,2025-08-05,Cambridge,ON,BMW,2017,0,0,0,0,
CLM_000847,POL_850435,CLA_006726,VEH_006727,4413.07,17496,0.25,Theft,2025-08-14,Toronto,ON,Hyundai,2011,0,0,1,0,
CLM_000848,POL_927119,CLA_006734,VEH_006735,6179.27,11583,0.53,Injury,2025-10-09,Cambridge,ON,Ford,2021,0,0,1,0,
CLM_000849,POL_347864,CLA_006742,VEH_006743,6050.11,52908,0.11,Comprehensive,2025-05-24,Toronto,ON,BMW,2018,1,1,0,0,
CLM_000850,POL_320606,CLA_006750,VEH_006751,10573.78,57588,0.18,Injury,2025-04-02,Waterloo,ON,Mazda,2023,1,0,0,0,
CLM_000851,POL_963185,CLA_006757,VEH_006758,10874.21,25959,0.42,Comprehensive,2025-02-28,Cambridge,ON,Mazda,2020,1,0,0,0,
CLM_000852,POL_832411,CLA_006764,VEH_006765,9142.21,14579,0.63,Theft,2025-01-23,Mississauga,ON,Ford,2023,0,0,0,0,
CLM_000853,POL_575279,CLA_006771,VEH_006772,4841.22,43895,0.11,Collision,2026-05-03,Brampton,ON,Hyundai,2024,0,0,0,0,
CLM_000854,POL_420389,CLA_006778,VEH_006779,5612.33,34257,0.16,Theft,2024-11-13,Mississauga,ON,Toyota,2015,1,0,1,0,
CLM_000855,POL_900234,CLA_006787,VEH_006788,1788.03,58305,0.03,Injury,2024-10-25,Cambridge,ON,Mazda,2020,1,0,1,0,
CLM_000856,POL_820861,CLA_006795,VEH_006796,3893.74,16749,0.23,Glass,2025-07-25,Kitchener,ON,Honda,2012,0,1,1,0,
CLM_000857,POL_698097,CLA_006804,VEH_006805,8757.72,32728,0.27,Injury,2026-06-04,Toronto,ON,Tesla,2017,1,0,1,0,
CLM_000858,POL_993209,CLA_006813,VEH_006814,2510.38,20993,0.12,Injury,2026-05-06,Cambridge,ON,Tesla,2023,1,0,1,0,
CLM_000859,POL_485792,CLA_006821,VEH_006822,1997.57,17781,0.11,Injury,2024-11-22,Mississauga,ON,Toyota,2023,1,0,0,0,
CLM_000860,POL_618152,CLA_006828,VEH_006829,20922.56,37734,0.55,Collision,2025-11-08,Hamilton,ON,Honda,2018,0,0,0,0,
CLM_000861,POL_552259,CLA_006835,VEH_006836,5922.96,40385,0.15,Injury,2024-10-19,Hamilton,ON,Mazda,2019,1,0,0,0,
CLM_000862,POL_528368,CLA_006843,VEH_006844,6997.19,20410,0.34,Injury,2026-05-27,Kitchener,ON,Ford,2017,0,0,0,0,
CLM_000863,POL_778675,CLA_006850,VEH_006851,6036.42,32224,0.19,Comprehensive,2026-03-30,Toronto,ON,BMW,2014,1,0,1,0,
CLM_000864,POL_322526,CLA_006858,VEH_006859,9868.96,53417,0.18,Comprehensive,2024-06-30,Cambridge,ON,Hyundai,2018,1,1,0,0,
CLM_000865,POL_346249,CLA_006866,VEH_006867,3230.49,11415,0.28,Comprehensive,2025-06-28,Toronto,ON,Toyota,2018,1,0,1,0,
CLM_000866,POL_513869,CLA_006875,VEH_006876,8628.76,32965,0.26,Theft,2026-02-10,Toronto,ON,Tesla,2015,0,0,0,0,
CLM_000867,POL_234082,CLA_006890,VEH_006903,17894.0,28530,0.63,Injury,2026-02-02,Waterloo,ON,BMW,2019,1,1,1,1,RING_1
CLM_000868,POL_969887,CLA_006891,VEH_006904,55169.0,25250,2.18,Injury,2025-10-04,Waterloo,ON,BMW,2017,1,1,1,1,RING_1
CLM_000869,POL_900771,CLA_006892,VEH_006905,47196.0,28679,1.65,Collision,2025-09-14,London,ON,Toyota,2018,1,1,1,1,RING_1
CLM_000870,POL_341026,CLA_006893,VEH_006906,18576.0,17740,1.05,Collision,2026-06-07,London,ON,Ford,2017,1,1,1,1,RING_1
CLM_000871,POL_221660,CLA_006894,VEH_006907,43601.0,38614,1.13,Injury,2026-06-05,London,ON,Ford,2023,1,1,1,1,RING_1
CLM_000872,POL_616935,CLA_006895,VEH_006908,44999.0,39798,1.13,Collision,2026-04-11,Mississauga,ON,Ford,2016,1,1,1,1,RING_1
CLM_000873,POL_289430,CLA_006896,VEH_006909,33619.0,21351,1.57,Collision,2025-10-08,Kitchener,ON,Tesla,2025,1,1,1,1,RING_1
CLM_000874,POL_104326,CLA_006897,VEH_006910,53243.0,21919,2.43,Collision,2025-11-24,Mississauga,ON,Honda,2022,1,1,1,1,RING_1
CLM_000875,POL_127223,CLA_006898,VEH_006911,36538.0,14180,2.58,Injury,2025-07-12,Mississauga,ON,BMW,2020,1,1,1,1,RING_1
CLM_000876,POL_261245,CLA_006899,VEH_006912,36203.0,14951,2.42,Collision,2026-05-15,London,ON,Mazda,2025,1,1,1,1,RING_1
CLM_000877,POL_758879,CLA_006900,VEH_006913,44756.0,39447,1.13,Injury,2025-08-25,Toronto,ON,Ford,2015,1,1,1,1,RING_1
CLM_000878,POL_867080,CLA_006901,VEH_006914,36293.0,37694,0.96,Collision,2026-03-09,Toronto,ON,Mazda,2025,1,1,1,1,RING_1
CLM_000879,POL_936917,CLA_006902,VEH_006915,36179.0,26543,1.36,Collision,2026-05-20,Cambridge,ON,Toyota,2021,1,1,1,1,RING_1
CLM_000880,POL_950389,CLA_006937,VEH_006987,16845.0,17912,0.94,Injury,2025-08-15,Brampton,ON,BMW,2025,1,1,1,0,RING_2
CLM_000881,POL_142402,CLA_006938,VEH_006988,21091.0,35919,0.59,Injury,2025-10-31,Hamilton,ON,Hyundai,2025,1,1,1,1,RING_2
CLM_000882,POL_619383,CLA_006939,VEH_006989,8081.0,58768,0.14,Collision,2026-01-28,London,ON,BMW,2016,1,1,0,0,RING_2
CLM_000883,POL_255825,CLA_006940,VEH_006990,34686.0,39300,0.88,Collision,2025-07-10,Kitchener,ON,Mazda,2018,1,1,1,1,RING_2
CLM_000884,POL_409834,CLA_006941,VEH_006991,17015.0,46281,0.37,Collision,2025-09-16,Mississauga,ON,Toyota,2023,1,1,0,0,RING_2
CLM_000885,POL_545554,CLA_006942,VEH_006992,48466.0,15053,3.22,Injury,2026-05-08,London,ON,Hyundai,2024,1,1,1,1,RING_2
CLM_000886,POL_367240,CLA_006943,VEH_006993,38295.0,24605,1.56,Collision,2025-10-11,Toronto,ON,Toyota,2025,1,1,1,1,RING_2
CLM_000887,POL_924366,CLA_006944,VEH_006994,26767.0,38335,0.7,Collision,2025-12-06,Toronto,ON,Toyota,2021,1,1,1,1,RING_2
CLM_000888,POL_715732,CLA_006945,VEH_006995,35574.0,27506,1.29,Injury,2025-07-17,London,ON,Tesla,2019,1,1,1,1,RING_2
CLM_000889,POL_321321,CLA_006946,VEH_006996,27267.0,30369,0.9,Collision,2026-05-16,Kitchener,ON,Mazda,2025,1,1,1,1,RING_2
CLM_000890,POL_660333,CLA_006947,VEH_006997,43429.0,14968,2.9,Collision,2026-06-23,Cambridge,ON,Toyota,2015,1,1,1,1,RING_2
CLM_000891,POL_600296,CLA_006948,VEH_006998,57978.0,19254,3.01,Injury,2025-07-06,Cambridge,ON,Mazda,2025,1,1,1,1,RING_2
CLM_000892,POL_748543,CLA_006949,VEH_006999,34844.0,39897,0.87,Injury,2025-07-07,Cambridge,ON,Mazda,2019,1,1,1,1,RING_2
CLM_000893,POL_241677,CLA_006950,VEH_007000,23197.0,13743,1.69,Collision,2026-03-20,Mississauga,ON,Mazda,2015,1,1,1,1,RING_2
CLM_000894,POL_319393,CLA_006951,VEH_007001,16757.0,20335,0.82,Injury,2025-07-28,Brampton,ON,Hyundai,2018,1,1,1,1,RING_2
CLM_000895,POL_999876,CLA_006952,VEH_007002,56029.0,36559,1.53,Collision,2026-05-12,Kitchener,ON,Mazda,2022,1,1,1,1,RING_2
CLM_000896,POL_542372,CLA_006953,VEH_007003,46063.0,17710,2.6,Collision,2026-04-27,Brampton,ON,Honda,2022,1,1,1,1,RING_2
CLM_000897,POL_120581,CLA_006954,VEH_007004,18449.0,43788,0.42,Injury,2025-08-30,Hamilton,ON,Honda,2019,0,1,1,0,RING_2
CLM_000898,POL_450067,CLA_006955,VEH_007005,18337.0,33672,0.54,Collision,2026-05-04,Cambridge,ON,BMW,2022,1,1,1,1,RING_2
CLM_000899,POL_138815,CLA_006956,VEH_007006,34056.0,44326,0.77,Injury,2025-12-03,London,ON,Tesla,2024,1,1,1,1,RING_2
CLM_000900,POL_811634,CLA_006957,VEH_007007,23037.0,59488,0.39,Injury,2026-02-27,Toronto,ON,Tesla,2015,0,1,0,0,RING_2
CLM_000901,POL_431192,CLA_006958,VEH_007008,52775.0,35656,1.48,Collision,2026-02-08,Cambridge,ON,BMW,2016,1,1,1,1,RING_2
CLM_000902,POL_777568,CLA_006959,VEH_007009,55809.0,40426,1.38,Injury,2025-11-08,Cambridge,ON,Toyota,2017,1,1,1,1,RING_2
CLM_000903,POL_592034,CLA_006960,VEH_007010,9298.0,30875,0.3,Injury,2025-11-13,Hamilton,ON,Tesla,2018,1,1,1,0,RING_2
CLM_000904,POL_994911,CLA_006961,VEH_007011,54459.0,30226,1.8,Injury,2026-04-19,Kitchener,ON,Hyundai,2021,1,1,1,1,RING_2
CLM_000905,POL_784196,CLA_006962,VEH_007012,59112.0,35319,1.67,Injury,2025-10-27,Brampton,ON,Tesla,2018,1,1,1,1,RING_2
CLM_000906,POL_799459,CLA_006963,VEH_007013,20648.0,26511,0.78,Injury,2026-04-20,Brampton,ON,Honda,2017,1,1,1,1,RING_2
CLM_000907,POL_932026,CLA_006964,VEH_007014,21612.0,40255,0.54,Injury,2025-10-16,Kitchener,ON,Honda,2018,1,1,1,1,RING_2
CLM_000908,POL_119011,CLA_006965,VEH_007015,4541.0,48492,0.09,Injury,2026-02-12,Waterloo,ON,Hyundai,2017,1,0,1,0,RING_2
CLM_000909,POL_133522,CLA_006966,VEH_007016,19497.0,23450,0.83,Collision,2026-01-04,Cambridge,ON,Toyota,2024,0,0,0,0,RING_2
CLM_000910,POL_689280,CLA_006967,VEH_007017,6954.0,26856,0.26,Collision,2025-10-19,Kitchener,ON,Ford,2020,1,1,0,0,RING_2
CLM_000911,POL_380484,CLA_006968,VEH_007018,51505.0,11058,4.66,Collision,2025-07-07,Mississauga,ON,Hyundai,2015,1,1,1,1,RING_2
CLM_000912,POL_982478,CLA_006969,VEH_007019,44958.0,36693,1.23,Collision,2026-05-02,Mississauga,ON,Mazda,2023,1,1,1,1,RING_2
